Province,City,Price,Bedrooms,Bathrooms,Square Feet,Property Type
Alberta,st-albert-ab,634900.0,4.0,3.0,2161.0,House
Alberta,st-albert-ab,539900.0,3.0,3.0,1532.0,Townhouse
Alberta,st-albert-ab,350000.0,3.0,3.0,1399.0,House
Alberta,st-albert-ab,525000.0,4.0,3.0,2264.0,House
Alberta,st-albert-ab,824900.0,3.0,3.0,2395.0,House
Alberta,st-albert-ab,145000.0,1.0,1.0,655.0,Apt/Condo
Alberta,st-albert-ab,629900.0,5.0,3.0,2203.0,House
Alberta,st-albert-ab,629900.0,4.0,3.0,2115.0,House
Alberta,st-albert-ab,864900.0,5.0,4.0,2709.0,House
Alberta,st-albert-ab,209000.0,1.0,1.0,809.0,Apt/Condo
Alberta,st-albert-ab,119000.0,2.0,1.0,870.0,Apt/Condo
Alberta,st-albert-ab,575000.0,4.0,4.0,2149.0,House
Alberta,st-albert-ab,684900.0,4.0,3.0,1311.0,House
Alberta,st-albert-ab,949900.0,4.0,4.0,2509.0,House
Alberta,st-albert-ab,515000.0,4.0,3.0,1147.0,House
Alberta,st-albert-ab,749000.0,3.0,3.0,2354.0,House
Alberta,st-albert-ab,424952.0,3.0,3.0,1480.0,Townhouse
Alberta,st-albert-ab,849000.0,3.0,3.0,1750.0,House
Alberta,st-albert-ab,849000.0,3.0,3.0,2299.0,House
Alberta,st-albert-ab,129900.0,1.0,1.0,675.0,Apt/Condo
Alberta,st-albert-ab,439900.0,4.0,2.0,1052.0,House
Alberta,st-albert-ab,339900.0,1.0,1.0,763.0,Apt/Condo
Alberta,st-albert-ab,259900.0,3.0,2.0,1203.0,Townhouse
Alberta,st-albert-ab,399900.0,3.0,1.0,1192.0,House
Alberta,st-albert-ab,459900.0,1.0,1.0,1030.0,Apt/Condo
Alberta,st-albert-ab,849900.0,4.0,4.0,2276.0,House
Alberta,st-albert-ab,409000.0,2.0,3.0,1215.0,Townhouse
Alberta,st-albert-ab,299900.0,4.0,2.0,836.0,House
Alberta,st-albert-ab,529000.0,3.0,3.0,1970.0,House
Alberta,st-albert-ab,349900.0,4.0,4.0,1258.0,Townhouse
Alberta,st-albert-ab,497900.0,4.0,3.0,1886.0,House
Alberta,st-albert-ab,869999.0,3.0,3.0,2669.0,House
Alberta,st-albert-ab,192900.0,1.0,1.0,815.0,Apt/Condo
Alberta,st-albert-ab,4995000.0,7.0,8.0,7722.0,House
Alberta,st-albert-ab,819900.0,3.0,3.0,2519.0,House
Alberta,st-albert-ab,310000.0,3.0,2.0,1217.0,Townhouse
Alberta,st-albert-ab,1249900.0,5.0,4.0,2799.0,House
Alberta,st-albert-ab,399000.0,2.0,2.0,1037.0,Apt/Condo
Alberta,st-albert-ab,499500.0,3.0,3.0,1624.0,Duplex
Alberta,st-albert-ab,649998.0,3.0,3.0,2095.0,House
Alberta,st-albert-ab,189900.0,2.0,2.0,990.0,Apt/Condo
Alberta,st-albert-ab,870000.0,5.0,4.0,2778.0,House
Alberta,st-albert-ab,999999.0,3.0,3.0,2583.0,House
Alberta,st-albert-ab,629950.0,4.0,3.0,2164.0,House
Alberta,st-albert-ab,639900.0,3.0,3.0,2144.0,House
Alberta,st-albert-ab,324900.0,4.0,3.0,1446.0,Townhouse
Alberta,st-albert-ab,574900.0,4.0,4.0,2097.0,House
Alberta,st-albert-ab,429900.0,3.0,3.0,1420.0,Duplex
Alberta,st-albert-ab,226900.0,2.0,2.0,850.0,Apt/Condo
Alberta,st-albert-ab,929900.0,3.0,3.0,1968.0,House
Alberta,st-albert-ab,349900.0,3.0,3.0,1081.0,House
Alberta,st-albert-ab,389900.0,3.0,3.0,1546.0,Townhouse
Alberta,st-albert-ab,849900.0,2.0,2.0,1731.0,Apt/Condo
Alberta,st-albert-ab,519500.0,3.0,3.0,1623.0,House
Alberta,st-albert-ab,389000.0,4.0,3.0,1216.0,House
Alberta,st-albert-ab,459500.0,3.0,3.0,1642.0,House
Alberta,st-albert-ab,824900.0,3.0,3.0,2381.0,House
Alberta,st-albert-ab,499900.0,2.0,3.0,1304.0,Townhouse
Alberta,st-albert-ab,734900.0,2.0,2.0,1504.0,House
Alberta,st-albert-ab,675000.0,4.0,3.0,2335.0,House
Alberta,st-albert-ab,424500.0,3.0,2.0,1060.0,House
Alberta,st-albert-ab,299900.0,0.0,0.0,,Land/Lot
Alberta,st-albert-ab,809900.0,3.0,3.0,2493.0,House
Alberta,st-albert-ab,219900.0,2.0,1.0,813.0,Apt/Condo
Alberta,st-albert-ab,639800.0,4.0,3.0,2167.0,House
Alberta,st-albert-ab,429900.0,4.0,2.0,864.0,House
Alberta,st-albert-ab,199900.0,2.0,1.0,1033.0,House
Alberta,st-albert-ab,189900.0,1.0,1.0,831.0,Apt/Condo
Alberta,st-albert-ab,825000.0,4.0,4.0,2174.0,House
Alberta,st-albert-ab,124900.0,1.0,1.0,723.0,Apt/Condo
Alberta,st-albert-ab,243800.0,2.0,1.0,972.0,House
Alberta,st-albert-ab,869000.0,4.0,4.0,2178.0,House
Alberta,st-albert-ab,640000.0,4.0,4.0,2535.0,House
Alberta,st-albert-ab,465599.0,2.0,3.0,1325.0,Townhouse
Alberta,st-albert-ab,497500.0,3.0,3.0,1664.0,Duplex
Alberta,st-albert-ab,562000.0,2.0,2.0,1908.0,Apt/Condo
Alberta,st-albert-ab,488700.0,3.0,3.0,1609.0,Duplex
Alberta,st-albert-ab,729998.0,4.0,3.0,2484.0,House
Alberta,st-albert-ab,629900.0,5.0,3.0,2191.0,House
Alberta,st-albert-ab,849998.0,4.0,3.0,2831.0,House
Alberta,st-albert-ab,649000.0,3.0,3.0,2161.0,House
Alberta,st-albert-ab,535000.0,3.0,3.0,1645.0,Duplex
Alberta,st-albert-ab,619900.0,3.0,4.0,1715.0,House
Alberta,st-albert-ab,699900.0,3.0,3.0,2168.0,House
Alberta,st-albert-ab,254900.0,4.0,2.0,1335.0,Townhouse
Alberta,st-albert-ab,705000.0,2.0,3.0,1329.0,Duplex
Alberta,st-albert-ab,545895.0,3.0,3.0,1474.0,Townhouse
Alberta,st-albert-ab,449016.0,2.0,3.0,1327.0,Townhouse
Alberta,st-albert-ab,587895.0,2.0,3.0,1715.0,Townhouse
Alberta,st-albert-ab,269900.0,4.0,3.0,1333.0,Townhouse
Alberta,st-albert-ab,320000.0,3.0,2.0,924.0,Townhouse
Alberta,st-albert-ab,749900.0,3.0,3.0,2259.0,House
Alberta,st-albert-ab,519000.0,3.0,3.0,1658.0,House
Alberta,st-albert-ab,649000.0,3.0,4.0,2281.0,House
Alberta,st-albert-ab,829000.0,2.0,2.0,1733.0,House
Alberta,st-albert-ab,375000.0,4.0,2.0,946.0,House
Alberta,st-albert-ab,569900.0,3.0,3.0,1652.0,House
Alberta,st-albert-ab,1099500.0,4.0,4.0,2916.0,House
Alberta,st-albert-ab,218000.0,1.0,1.0,996.0,Apt/Condo
Alberta,st-albert-ab,244900.0,3.0,2.0,1179.0,Townhouse
Alberta,st-albert-ab,187500.0,2.0,1.0,686.0,Apt/Condo
Alberta,st-albert-ab,774900.0,5.0,4.0,2200.0,House
Alberta,st-albert-ab,479900.0,3.0,3.0,1703.0,House
Alberta,st-albert-ab,547500.0,5.0,3.0,1334.0,House
Alberta,st-albert-ab,244900.0,1.0,2.0,805.0,Apt/Condo
Alberta,st-albert-ab,387500.0,1.0,1.0,725.0,Apt/Condo
Alberta,st-albert-ab,284900.0,2.0,2.0,1044.0,Apt/Condo
Alberta,st-albert-ab,699900.0,3.0,3.0,2088.0,House
Alberta,st-albert-ab,649900.0,4.0,3.0,2002.0,House
Alberta,st-albert-ab,279000.0,1.0,1.0,708.0,Apt/Condo
Alberta,st-albert-ab,199900.0,1.0,1.0,1009.0,Apt/Condo
Alberta,st-albert-ab,799900.0,4.0,3.0,2610.0,House
Alberta,st-albert-ab,929000.0,5.0,6.0,2803.0,House
Alberta,st-albert-ab,209900.0,2.0,1.0,1109.0,House
Alberta,st-albert-ab,220900.0,3.0,1.0,1042.0,House
Alberta,st-albert-ab,488700.0,3.0,3.0,1565.0,Duplex
Alberta,st-albert-ab,499000.0,3.0,3.0,892.0,Apt/Condo
Alberta,st-albert-ab,779900.0,4.0,3.0,2578.0,House
Alberta,st-albert-ab,814000.0,5.0,4.0,2662.0,House
Alberta,st-albert-ab,1499000.0,5.0,5.0,2613.0,House
Alberta,st-albert-ab,659900.0,4.0,3.0,2160.0,House
Alberta,st-albert-ab,659900.0,3.0,3.0,2116.0,House
Alberta,st-albert-ab,425000.0,3.0,2.0,1056.0,House
Alberta,st-albert-ab,765000.0,4.0,3.0,1605.0,House
Alberta,st-albert-ab,539000.0,3.0,3.0,1647.0,House
Alberta,st-albert-ab,1001214.0,5.0,5.0,4547.0,House
Alberta,st-albert-ab,429900.0,2.0,4.0,1914.0,Townhouse
Alberta,st-albert-ab,974900.0,3.0,3.0,1765.0,House
Alberta,st-albert-ab,974900.0,3.0,3.0,1765.0,House
Alberta,st-albert-ab,150000.0,1.0,1.0,655.0,Apt/Condo
Alberta,st-albert-ab,324900.0,2.0,2.0,1277.0,Apt/Condo
Alberta,st-albert-ab,509000.0,3.0,3.0,1869.0,House
Alberta,st-albert-ab,729900.0,4.0,3.0,1701.0,House
Alberta,st-albert-ab,485000.0,3.0,4.0,2021.0,House
Alberta,st-albert-ab,699900.0,3.0,4.0,2305.0,House
Alberta,st-albert-ab,639000.0,3.0,3.0,2131.0,House
Alberta,st-albert-ab,254900.0,3.0,2.0,1119.0,Townhouse
Alberta,st-albert-ab,944997.0,3.0,3.0,2802.0,House
Alberta,st-albert-ab,848999.0,4.0,4.0,2735.0,House
Alberta,st-albert-ab,2150000.0,4.0,4.0,3462.0,House
Alberta,st-albert-ab,940000.0,6.0,5.0,2635.0,House
Alberta,st-albert-ab,769000.0,4.0,4.0,2445.0,House
Alberta,st-albert-ab,684900.0,4.0,4.0,2332.0,House
Alberta,st-albert-ab,299900.0,2.0,2.0,1036.0,Townhouse
Alberta,st-albert-ab,469900.0,4.0,2.0,1121.0,House
Alberta,st-albert-ab,488247.0,4.0,3.0,1374.0,Apt/Condo
Alberta,st-albert-ab,429648.0,4.0,3.0,1374.0,Apt/Condo
Alberta,st-albert-ab,443559.0,4.0,3.0,1374.0,Apt/Condo
Alberta,st-albert-ab,471384.0,3.0,3.0,1374.0,Apt/Condo
Alberta,st-albert-ab,979000.0,4.0,3.0,3469.0,House
Alberta,st-albert-ab,699000.0,4.0,3.0,2368.0,House
Alberta,st-albert-ab,529900.0,3.0,3.0,1699.0,House
Alberta,st-albert-ab,194900.0,1.0,1.0,666.0,Apt/Condo
Alberta,st-albert-ab,699900.0,4.0,4.0,2268.0,House
Alberta,st-albert-ab,924900.0,3.0,3.0,2519.0,House
Alberta,st-albert-ab,885195.0,3.0,4.0,2605.0,House
Alberta,st-albert-ab,539900.0,3.0,3.0,1737.0,Duplex
Alberta,st-albert-ab,212500.0,2.0,2.0,1228.0,Apt/Condo
Alberta,st-albert-ab,697500.0,3.0,3.0,2169.0,House
Alberta,st-albert-ab,1049000.0,3.0,3.0,1605.0,House
Alberta,st-albert-ab,874900.0,4.0,3.0,2602.0,House
Alberta,st-albert-ab,599500.0,3.0,3.0,1957.0,House
Alberta,st-albert-ab,1999900.0,4.0,5.0,3135.0,House
Alberta,st-albert-ab,749000.0,4.0,4.0,2497.0,House
Alberta,st-albert-ab,503700.0,3.0,3.0,1671.0,Duplex
Alberta,st-albert-ab,1475000.0,3.0,3.0,3347.0,House
Alberta,st-albert-ab,598395.0,3.0,3.0,2240.0,House
Alberta,st-albert-ab,866132.0,3.0,3.0,2298.0,House
Alberta,st-albert-ab,598395.0,3.0,3.0,2301.0,House
Alberta,st-albert-ab,608895.0,3.0,3.0,2375.0,House
Alberta,st-albert-ab,499500.0,3.0,3.0,1645.0,Duplex
Alberta,st-albert-ab,459500.0,3.0,3.0,1602.0,House
Alberta,st-albert-ab,472389.0,2.0,3.0,1410.0,Townhouse
Alberta,st-albert-ab,899999.0,5.0,4.0,3163.0,House
Alberta,st-albert-ab,575295.0,2.0,2.0,1088.0,Apt/Condo
Saskatchewan,regina-sk,624900.0,5.0,4.0,2588.0,House
Saskatchewan,regina-sk,600000.0,4.0,2.0,2172.0,House
Saskatchewan,regina-sk,328000.0,3.0,2.0,1324.0,Apt/Condo
Saskatchewan,regina-sk,675000.0,3.0,3.0,2485.0,House
Saskatchewan,regina-sk,725000.0,3.0,3.0,2670.0,House
Saskatchewan,regina-sk,259900.0,4.0,2.0,836.0,House
Saskatchewan,regina-sk,104900.0,2.0,1.0,781.0,Apt/Condo
Saskatchewan,regina-sk,289000.0,2.0,2.0,909.0,House
Saskatchewan,regina-sk,459900.0,3.0,2.0,1140.0,House
Saskatchewan,regina-sk,39900.0,2.0,1.0,600.0,House
Saskatchewan,regina-sk,600000.0,3.0,2.0,1588.0,House
Saskatchewan,regina-sk,199900.0,2.0,1.0,904.0,Townhouse
Saskatchewan,regina-sk,159500.0,3.0,1.0,1034.0,Townhouse
Saskatchewan,regina-sk,429900.0,4.0,3.0,1206.0,House
Saskatchewan,regina-sk,359900.0,3.0,3.0,1384.0,House
Saskatchewan,regina-sk,199900.0,2.0,2.0,1152.0,Apt/Condo
Saskatchewan,regina-sk,419900.0,2.0,3.0,1482.0,Townhouse
Saskatchewan,regina-sk,62500.0,2.0,1.0,669.0,House
Saskatchewan,regina-sk,348000.0,3.0,2.0,1855.0,House
Saskatchewan,regina-sk,454900.0,4.0,2.0,1773.0,House
Saskatchewan,regina-sk,499900.0,3.0,2.0,1564.0,House
Saskatchewan,regina-sk,714900.0,3.0,3.0,2056.0,House
Saskatchewan,regina-sk,219900.0,2.0,1.0,1066.0,Townhouse
Saskatchewan,regina-sk,231900.0,2.0,2.0,1268.0,Apt/Condo
Saskatchewan,regina-sk,349900.0,4.0,2.0,884.0,House
Saskatchewan,regina-sk,410000.0,5.0,3.0,1620.0,House
Saskatchewan,regina-sk,324900.0,3.0,2.0,814.0,House
Saskatchewan,regina-sk,339900.0,3.0,2.0,1011.0,House
Saskatchewan,regina-sk,399900.0,4.0,3.0,1600.0,House
Saskatchewan,regina-sk,279900.0,5.0,2.0,994.0,House
Saskatchewan,regina-sk,469900.0,7.0,4.0,1800.0,Fourplex
Saskatchewan,regina-sk,94900.0,2.0,1.0,913.0,Apt/Condo
Saskatchewan,regina-sk,390000.0,4.0,2.0,1550.0,House
Saskatchewan,regina-sk,59900.0,2.0,1.0,826.0,House
Saskatchewan,regina-sk,179900.0,1.0,0.0,686.0,House
Saskatchewan,regina-sk,398000.0,2.0,1.0,1292.0,House
Saskatchewan,regina-sk,482500.0,5.0,4.0,1422.0,House
Saskatchewan,regina-sk,698900.0,6.0,5.0,3795.0,House
Saskatchewan,regina-sk,524900.0,4.0,3.0,1458.0,House
Saskatchewan,regina-sk,264000.0,2.0,1.0,520.0,House
Saskatchewan,regina-sk,164900.0,2.0,1.0,770.0,Apt/Condo
Saskatchewan,regina-sk,99900.0,2.0,1.0,909.0,Apt/Condo
Saskatchewan,regina-sk,149900.0,2.0,2.0,752.0,House
Saskatchewan,regina-sk,72500.0,3.0,2.0,630.0,House
Saskatchewan,regina-sk,399900.0,4.0,3.0,1972.0,House
Saskatchewan,regina-sk,300000.0,3.0,3.0,1615.0,Townhouse
Saskatchewan,regina-sk,279900.0,3.0,2.0,1658.0,House
Saskatchewan,regina-sk,2599900.0,0.0,,,Multifamily
Saskatchewan,regina-sk,549900.0,5.0,3.0,2314.0,House
Saskatchewan,regina-sk,249900.0,5.0,2.0,1162.0,House
Saskatchewan,regina-sk,678000.0,6.0,4.0,2229.0,House
Saskatchewan,regina-sk,399900.0,3.0,3.0,1381.0,House
Saskatchewan,regina-sk,360000.0,4.0,2.0,1050.0,House
Saskatchewan,regina-sk,319900.0,5.0,2.0,1269.0,House
Saskatchewan,regina-sk,339000.0,4.0,2.0,1042.0,House
Saskatchewan,regina-sk,275000.0,4.0,2.0,1522.0,House
Saskatchewan,regina-sk,199000.0,2.0,2.0,920.0,Townhouse
Saskatchewan,regina-sk,159900.0,2.0,1.0,502.0,House
Saskatchewan,regina-sk,290000.0,2.0,4.0,1065.0,Townhouse
Saskatchewan,regina-sk,609900.0,5.0,3.0,1652.0,Duplex
Saskatchewan,regina-sk,199900.0,4.0,2.0,1280.0,House
Saskatchewan,regina-sk,484900.0,4.0,4.0,1414.0,Townhouse
Saskatchewan,regina-sk,319900.0,2.0,2.0,833.0,Apt/Condo
Saskatchewan,regina-sk,189900.0,2.0,1.0,696.0,House
Saskatchewan,regina-sk,129900.0,3.0,2.0,924.0,House
Saskatchewan,regina-sk,117700.0,1.0,1.0,602.0,Apt/Condo
Saskatchewan,regina-sk,189900.0,2.0,2.0,778.0,House
Saskatchewan,regina-sk,689900.0,6.0,4.0,1753.0,House
Saskatchewan,regina-sk,259900.0,3.0,1.0,896.0,House
Saskatchewan,regina-sk,369900.0,3.0,4.0,1680.0,House
Saskatchewan,regina-sk,234900.0,4.0,2.0,1029.0,House
Saskatchewan,regina-sk,409900.0,2.0,2.0,1338.0,Apt/Condo
Saskatchewan,regina-sk,199900.0,2.0,1.0,753.0,Townhouse
Saskatchewan,regina-sk,429900.0,3.0,2.0,1340.0,House
Saskatchewan,regina-sk,314000.0,4.0,3.0,1040.0,House
Saskatchewan,regina-sk,325000.0,3.0,3.0,1067.0,House
Saskatchewan,regina-sk,339000.0,4.0,2.0,841.0,House
Saskatchewan,regina-sk,299900.0,3.0,2.0,1004.0,House
Saskatchewan,regina-sk,277900.0,4.0,2.0,1023.0,House
Saskatchewan,regina-sk,53900.0,2.0,1.0,704.0,House
Saskatchewan,regina-sk,159900.0,2.0,1.0,684.0,House
Saskatchewan,regina-sk,359900.0,4.0,2.0,987.0,House
Saskatchewan,regina-sk,279900.0,4.0,2.0,816.0,House
Saskatchewan,regina-sk,289900.0,3.0,2.0,1174.0,House
Saskatchewan,regina-sk,128900.0,1.0,1.0,624.0,Apt/Condo
Saskatchewan,regina-sk,229900.0,3.0,1.0,1270.0,House
Saskatchewan,regina-sk,399900.0,4.0,3.0,1349.0,House
Saskatchewan,regina-sk,299910.0,3.0,2.0,1013.0,House
Saskatchewan,regina-sk,189900.0,2.0,1.0,825.0,Townhouse
Saskatchewan,regina-sk,159900.0,2.0,1.0,741.0,House
Saskatchewan,regina-sk,439900.0,3.0,3.0,1640.0,Townhouse
Saskatchewan,regina-sk,525000.0,2.0,3.0,3514.0,Townhouse
Saskatchewan,regina-sk,599000.0,4.0,4.0,1480.0,House
Saskatchewan,regina-sk,609900.0,5.0,4.0,1811.0,House
Saskatchewan,regina-sk,324900.0,3.0,3.0,1362.0,House
Saskatchewan,regina-sk,205000.0,2.0,1.0,786.0,Townhouse
Saskatchewan,regina-sk,149900.0,2.0,1.0,865.0,Apt/Condo
Saskatchewan,regina-sk,449900.0,3.0,2.0,1860.0,House
Saskatchewan,regina-sk,450000.0,4.0,3.0,1010.0,House
Saskatchewan,regina-sk,379900.0,3.0,2.0,1336.0,House
Saskatchewan,regina-sk,329900.0,3.0,2.0,1066.0,House
Saskatchewan,regina-sk,300000.0,4.0,2.0,832.0,House
Saskatchewan,regina-sk,334900.0,3.0,2.0,1100.0,House
Saskatchewan,regina-sk,449900.0,2.0,3.0,1662.0,House
Saskatchewan,regina-sk,274900.0,3.0,2.0,1072.0,House
Saskatchewan,regina-sk,339900.0,3.0,2.0,884.0,House
Saskatchewan,regina-sk,499500.0,4.0,3.0,1744.0,House
Saskatchewan,regina-sk,299900.0,3.0,2.0,1092.0,House
Saskatchewan,regina-sk,261195.0,3.0,1.0,1274.0,House
Saskatchewan,regina-sk,274900.0,3.0,2.0,663.0,House
Saskatchewan,regina-sk,97000.0,1.0,1.0,689.0,Apt/Condo
Saskatchewan,regina-sk,169900.0,2.0,1.0,700.0,House
Saskatchewan,regina-sk,619900.0,4.0,3.0,1729.0,House
Saskatchewan,regina-sk,529900.0,4.0,3.0,1478.0,House
Saskatchewan,regina-sk,450000.0,3.0,2.0,1704.0,House
Saskatchewan,regina-sk,175000.0,3.0,1.0,744.0,House
Saskatchewan,regina-sk,599900.0,3.0,4.0,1795.0,House
Saskatchewan,regina-sk,209900.0,2.0,1.0,842.0,Townhouse
Saskatchewan,regina-sk,209900.0,4.0,2.0,1025.0,House
Saskatchewan,regina-sk,574100.0,3.0,3.0,1619.0,House
Saskatchewan,regina-sk,239900.0,3.0,1.0,887.0,House
Saskatchewan,regina-sk,295900.0,4.0,1.0,960.0,House
Saskatchewan,regina-sk,236900.0,2.0,1.0,944.0,Townhouse
Saskatchewan,regina-sk,319000.0,3.0,2.0,1054.0,Townhouse
Saskatchewan,regina-sk,168000.0,2.0,1.0,793.0,Apt/Condo
Saskatchewan,regina-sk,698900.0,6.0,4.0,1777.0,House
Saskatchewan,regina-sk,325000.0,3.0,3.0,1072.0,House
Saskatchewan,regina-sk,274900.0,3.0,2.0,839.0,House
Saskatchewan,regina-sk,189900.0,2.0,1.0,651.0,House
Saskatchewan,regina-sk,469900.0,4.0,4.0,1704.0,House
Saskatchewan,regina-sk,314900.0,3.0,2.0,800.0,House
Saskatchewan,regina-sk,393900.0,3.0,3.0,1428.0,Townhouse
Saskatchewan,regina-sk,449900.0,4.0,2.0,1601.0,House
Saskatchewan,regina-sk,550000.0,4.0,4.0,1481.0,House
Saskatchewan,regina-sk,579900.0,4.0,3.0,2010.0,House
Saskatchewan,regina-sk,299000.0,1.0,2.0,1044.0,Apt/Condo
Saskatchewan,regina-sk,359900.0,4.0,2.0,1092.0,House
Saskatchewan,regina-sk,385000.0,2.0,2.0,1704.0,Apt/Condo
Saskatchewan,regina-sk,197900.0,3.0,2.0,1188.0,Townhouse
Saskatchewan,regina-sk,259900.0,4.0,3.0,1509.0,Townhouse
Saskatchewan,regina-sk,265000.0,2.0,2.0,966.0,Townhouse
Saskatchewan,regina-sk,299900.0,2.0,3.0,1172.0,Townhouse
Saskatchewan,regina-sk,225000.0,3.0,2.0,1008.0,Townhouse
Saskatchewan,regina-sk,219900.0,3.0,1.0,1018.0,Townhouse
Saskatchewan,regina-sk,909950.0,4.0,4.0,2875.0,House
Saskatchewan,regina-sk,129900.0,1.0,1.0,720.0,Apt/Condo
Saskatchewan,regina-sk,299900.0,3.0,3.0,1244.0,Townhouse
Saskatchewan,regina-sk,189900.0,2.0,1.0,756.0,House
Saskatchewan,regina-sk,118900.0,2.0,1.0,610.0,House
Saskatchewan,regina-sk,699000.0,6.0,4.0,2496.0,House
Saskatchewan,regina-sk,249900.0,1.0,2.0,753.0,Apt/Condo
Saskatchewan,regina-sk,295900.0,4.0,2.0,888.0,House
Saskatchewan,regina-sk,330000.0,4.0,2.0,1750.0,House
Saskatchewan,regina-sk,422050.0,5.0,3.0,1664.0,House
Saskatchewan,regina-sk,186900.0,2.0,1.0,843.0,Apt/Condo
Saskatchewan,regina-sk,54900.0,0.0,,,Land/Lot
Saskatchewan,regina-sk,359900.0,4.0,2.0,892.0,House
Saskatchewan,regina-sk,474900.0,3.0,2.0,2049.0,House
Saskatchewan,regina-sk,399900.0,3.0,2.0,1233.0,House
Saskatchewan,regina-sk,299900.0,3.0,2.0,924.0,House
Saskatchewan,regina-sk,219900.0,3.0,2.0,1399.0,House
Saskatchewan,regina-sk,134000.0,4.0,1.0,1164.0,House
Saskatchewan,regina-sk,356000.0,4.0,2.0,1020.0,House
Saskatchewan,regina-sk,384900.0,4.0,4.0,1378.0,House
Saskatchewan,regina-sk,729900.0,4.0,4.0,1765.0,House
Saskatchewan,regina-sk,379000.0,3.0,3.0,1321.0,Townhouse
Saskatchewan,regina-sk,104900.0,1.0,1.0,615.0,Apt/Condo
Saskatchewan,regina-sk,220900.0,2.0,2.0,926.0,Apt/Condo
Saskatchewan,regina-sk,475000.0,4.0,3.0,1320.0,House
Saskatchewan,regina-sk,509900.0,4.0,4.0,1402.0,House
Saskatchewan,regina-sk,349900.0,4.0,2.0,1092.0,House
Saskatchewan,regina-sk,199900.0,2.0,1.0,820.0,House
Saskatchewan,regina-sk,514900.0,3.0,2.0,1328.0,House
Saskatchewan,regina-sk,329900.0,3.0,2.0,1040.0,House
Saskatchewan,regina-sk,479900.0,6.0,3.0,1720.0,House
Saskatchewan,regina-sk,469900.0,6.0,3.0,1794.0,Duplex
Saskatchewan,regina-sk,214900.0,2.0,1.0,1008.0,Townhouse
Saskatchewan,regina-sk,209900.0,2.0,1.0,797.0,Townhouse
Saskatchewan,regina-sk,200000.0,2.0,1.0,854.0,Apt/Condo
Saskatchewan,regina-sk,479900.0,4.0,3.0,1923.0,House
Saskatchewan,regina-sk,299900.0,2.0,3.0,1176.0,Townhouse
Saskatchewan,regina-sk,247500.0,2.0,1.0,947.0,Apt/Condo
Saskatchewan,regina-sk,254900.0,2.0,1.0,1051.0,House
Saskatchewan,regina-sk,499900.0,4.0,3.0,1214.0,House
Saskatchewan,regina-sk,474900.0,3.0,3.0,1517.0,House
Saskatchewan,regina-sk,474900.0,3.0,3.0,1543.0,House
Saskatchewan,regina-sk,129900.0,1.0,1.0,620.0,Apt/Condo
Saskatchewan,regina-sk,590000.0,4.0,4.0,1775.0,House
Saskatchewan,regina-sk,759900.0,5.0,4.0,2102.0,House
Saskatchewan,regina-sk,110000.0,3.0,1.0,947.0,House
Saskatchewan,regina-sk,179900.0,2.0,1.0,939.0,House
Saskatchewan,regina-sk,559900.0,5.0,4.0,1960.0,House
Saskatchewan,regina-sk,539900.0,4.0,4.0,1362.0,House
Saskatchewan,regina-sk,181900.0,2.0,2.0,1001.0,Apt/Condo
Saskatchewan,regina-sk,997900.0,5.0,5.0,3365.0,House
Saskatchewan,regina-sk,529900.0,3.0,3.0,1507.0,House
Saskatchewan,regina-sk,130000.0,3.0,2.0,972.0,House
Saskatchewan,regina-sk,370000.0,2.0,2.0,1013.0,Apt/Condo
Saskatchewan,regina-sk,114900.0,2.0,1.0,909.0,Apt/Condo
Saskatchewan,regina-sk,492000.0,6.0,4.0,2124.0,House
Saskatchewan,regina-sk,327900.0,3.0,1.0,1567.0,House
Saskatchewan,regina-sk,239900.0,2.0,1.0,971.0,Apt/Condo
Saskatchewan,regina-sk,387000.0,5.0,2.0,1023.0,House
Saskatchewan,regina-sk,120000.0,3.0,2.0,704.0,House
Saskatchewan,regina-sk,234900.0,3.0,1.0,1229.0,House
Saskatchewan,regina-sk,460000.0,4.0,3.0,1019.0,House
Saskatchewan,regina-sk,729900.0,3.0,3.0,2031.0,House
Saskatchewan,regina-sk,1150000.0,4.0,4.0,2534.0,House
Saskatchewan,regina-sk,199999.0,4.0,1.0,1467.0,House
Saskatchewan,regina-sk,272000.0,5.0,2.0,1016.0,House
Saskatchewan,regina-sk,139900.0,1.0,1.0,660.0,Apt/Condo
Saskatchewan,regina-sk,484900.0,3.0,3.0,1404.0,House
Saskatchewan,regina-sk,529900.0,3.0,3.0,1560.0,House
Saskatchewan,regina-sk,554900.0,4.0,3.0,1804.0,House
Saskatchewan,regina-sk,85000.0,2.0,1.0,646.0,House
Saskatchewan,regina-sk,554900.0,4.0,3.0,1773.0,House
Saskatchewan,regina-sk,484900.0,3.0,3.0,1404.0,House
Saskatchewan,regina-sk,499900.0,6.0,2.0,1848.0,House
Saskatchewan,regina-sk,84900.0,1.0,1.0,771.0,Apt/Condo
Saskatchewan,regina-sk,99900.0,2.0,1.0,908.0,Apt/Condo
Saskatchewan,regina-sk,317900.0,3.0,2.0,810.0,House
Saskatchewan,regina-sk,285000.0,2.0,1.0,775.0,House
Saskatchewan,regina-sk,249900.0,2.0,2.0,1074.0,Apt/Condo
Saskatchewan,regina-sk,135000.0,1.0,1.0,732.0,Townhouse
Saskatchewan,regina-sk,179000.0,2.0,1.0,672.0,House
