Province,City,Price,Square Feet,Baths,Bedrooms,Property Type,Year Built
AB,Airdrie,679000.0,1743.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2023.0
AB,Airdrie,431060.0,1617.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,689900.0,2040.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2003.0
AB,Airdrie,1699990.0,3831.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2022.0
AB,Airdrie,422121.0,1403.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,422121.0,1403.0,3.0,4.0,TOWNHOUSE,2025.0
AB,Airdrie,725000.0,2315.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,879900.0,2313.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
AB,Airdrie,479900.0,1139.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,384999.0,1259.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2023.0
AB,Airdrie,459990.0,1440.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2017.0
AB,Airdrie,470000.0,991.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
AB,Airdrie,879000.0,2856.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2023.0
AB,Airdrie,649800.0,1880.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,723500.0,2180.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
AB,Airdrie,559000.0,1465.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
AB,Airdrie,559000.0,1470.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
AB,Airdrie,570000.0,1505.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
AB,Airdrie,1150000.0,3704.0,5.0,6.0,SINGLE_FAMILY_HOUSE,2022.0
ON,Halton Hills,449998.0,740.0,1.0,2.0,CONDO,1972.0
ON,Halton Hills,799000.0,1354.0,3.0,3.0,TOWNHOUSE,2004.0
ON,Halton Hills,999900.0,1294.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1990.0
ON,Halton Hills,1399999.0,4040.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2000.0
ON,Halton Hills,1525000.0,3294.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1992.0
ON,Halton Hills,1299999.0,2580.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1997.0
ON,Halton Hills,899000.0,1526.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1996.0
ON,Halton Hills,3500000.0,9474.0,12.0,10.0,MULTI_FAMILY,1935.0
ON,Halton Hills,1899900.0,4559.0,6.0,5.0,SINGLE_FAMILY_HOUSE,1989.0
ON,Halton Hills,1888000.0,3489.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1985.0
ON,Halton Hills,2084900.0,3590.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1998.0
ON,Halton Hills,1199900.0,2755.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1970.0
ON,Halton Hills,1875000.0,5400.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1954.0
BC,Penticton,869000.0,2218.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1971.0
BC,Penticton,1975000.0,2078.0,2.0,3.0,FARM,1920.0
BC,Penticton,799900.0,1550.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,322000.0,904.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Penticton,649000.0,2737.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,75000.0,1024.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1970.0
BC,Penticton,225000.0,750.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1975.0
BC,Penticton,625000.0,1376.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1955.0
BC,Penticton,525000.0,1385.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2007.0
BC,Penticton,425000.0,1137.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,1199000.0,4375.0,5.0,7.0,SINGLE_FAMILY_HOUSE,1989.0
BC,Penticton,460000.0,1259.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,298000.0,935.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Penticton,885000.0,2250.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,599000.0,1539.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1963.0
BC,Penticton,569000.0,1278.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,609000.0,1566.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2007.0
BC,Penticton,419900.0,1276.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Penticton,488000.0,980.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Penticton,335000.0,1271.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1988.0
BC,Penticton,709000.0,2051.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1965.0
BC,Penticton,749900.0,1000.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1951.0
BC,Penticton,1395000.0,2039.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Penticton,375000.0,1162.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,239900.0,815.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,725000.0,1705.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Penticton,799000.0,2269.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1979.0
BC,Penticton,269000.0,786.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1989.0
BC,Penticton,424900.0,710.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,1750000.0,4081.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,625000.0,1663.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1938.0
BC,Penticton,799900.0,2324.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1979.0
BC,Penticton,625000.0,1655.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,2800000.0,4236.0,5.0,6.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Penticton,995000.0,3408.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1988.0
BC,Penticton,659000.0,1872.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Penticton,549875.0,1950.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,349000.0,1438.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Penticton,231000.0,740.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,400000.0,1093.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,630000.0,1701.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1956.0
BC,Penticton,499900.0,1495.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Penticton,725000.0,2552.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1932.0
BC,Penticton,2695000.0,4997.0,6.0,4.0,SINGLE_FAMILY_HOUSE,2010.0
BC,Penticton,465000.0,1013.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,129900.0,672.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1975.0
BC,Penticton,500000.0,769.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1928.0
BC,Penticton,749000.0,2524.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1940.0
BC,Penticton,875000.0,2548.0,3.0,7.0,SINGLE_FAMILY_HOUSE,1960.0
BC,Penticton,727000.0,2317.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1980.0
BC,Penticton,1000000.0,3283.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1906.0
BC,Penticton,649000.0,1100.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1952.0
BC,Penticton,850000.0,2171.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Penticton,499999.0,1125.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Penticton,761000.0,1547.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Penticton,1090000.0,2635.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,599000.0,1296.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1982.0
BC,Penticton,420000.0,1398.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,525000.0,1390.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,749000.0,1444.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2004.0
BC,Penticton,599000.0,1268.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1935.0
BC,Penticton,515000.0,1059.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2009.0
BC,Penticton,799000.0,1889.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1950.0
BC,Penticton,409000.0,976.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2012.0
BC,Penticton,829900.0,1626.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1955.0
BC,Penticton,325000.0,1016.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Penticton,615000.0,1445.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1953.0
BC,Penticton,498000.0,1654.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1925.0
BC,Penticton,475000.0,1435.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1984.0
BC,Penticton,549000.0,1570.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1954.0
BC,Penticton,389900.0,1496.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2001.0
BC,Penticton,1700000.0,3988.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,255000.0,1017.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,699900.0,1135.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,449000.0,1588.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1998.0
BC,Penticton,365000.0,1141.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Penticton,625000.0,1416.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2009.0
BC,Penticton,1230000.0,2745.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1978.0
BC,Penticton,279900.0,1130.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,327000.0,1174.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1985.0
BC,Penticton,1125000.0,1664.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Penticton,429500.0,1395.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,1500000.0,1932.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Penticton,123900.0,720.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1972.0
BC,Penticton,719900.0,1800.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Penticton,749000.0,1932.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1979.0
BC,Penticton,385000.0,1169.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,599000.0,1088.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,1419999.0,2118.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Penticton,525000.0,1205.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2000.0
BC,Penticton,849900.0,2432.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1949.0
BC,Penticton,999000.0,1897.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Penticton,624900.0,942.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1908.0
BC,Penticton,999000.0,2118.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Penticton,565000.0,1439.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Penticton,1790000.0,1747.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,1250000.0,3800.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,775000.0,1758.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1949.0
BC,Penticton,479000.0,740.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1940.0
BC,Penticton,748000.0,1865.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1959.0
BC,Penticton,710000.0,2155.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Penticton,599000.0,1232.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Penticton,668500.0,2199.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,749000.0,2482.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2013.0
BC,Penticton,2495000.0,1921.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2000.0
BC,Penticton,1280000.0,2279.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Penticton,315000.0,1152.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Penticton,579000.0,1371.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,669900.0,2245.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1962.0
BC,Penticton,259900.0,572.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Penticton,1399900.0,912.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1973.0
BC,Penticton,649000.0,1544.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,875000.0,2305.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,274000.0,1184.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1983.0
BC,Penticton,1499900.0,5091.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1984.0
BC,Penticton,1350000.0,4250.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Penticton,547500.0,1367.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,447500.0,1692.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,928000.0,1744.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,449900.0,1168.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,434900.0,1082.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Penticton,675000.0,1524.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2023.0
BC,Penticton,679000.0,1400.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Penticton,595000.0,1439.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,719000.0,1216.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1940.0
BC,Penticton,845000.0,2609.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,800000.0,1792.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,779900.0,1149.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1925.0
BC,Penticton,405600.0,1016.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,479000.0,741.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1935.0
BC,Penticton,899000.0,2111.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1965.0
BC,Penticton,799000.0,2945.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1980.0
BC,Penticton,639000.0,2034.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Penticton,900000.0,2180.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Penticton,975000.0,3580.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2000.0
BC,Penticton,280000.0,1223.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,767000.0,1071.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,639000.0,920.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1932.0
BC,Penticton,1250000.0,2370.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1958.0
BC,Penticton,1499000.0,1931.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1958.0
BC,Penticton,399900.0,1015.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,649000.0,1525.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,250000.0,793.0,2.0,1.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Penticton,799000.0,1633.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1930.0
BC,Penticton,799000.0,2066.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1930.0
BC,Penticton,669000.0,1332.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1945.0
BC,Penticton,249000.0,920.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1980.0
BC,Penticton,1699000.0,2462.0,3.0,4.0,FARM,1978.0
BC,Penticton,599000.0,1179.0,1.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,199900.0,912.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Penticton,899000.0,2801.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Penticton,799000.0,1175.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1954.0
BC,Penticton,769000.0,2038.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1973.0
BC,Penticton,749900.0,2094.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Penticton,1895000.0,3429.0,5.0,4.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,358000.0,864.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,1049000.0,2187.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,697000.0,1473.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1968.0
BC,Penticton,1299000.0,3349.0,3.0,6.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Penticton,529900.0,906.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2008.0
BC,Penticton,1645000.0,1708.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1955.0
BC,Penticton,419900.0,950.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2010.0
BC,Penticton,559000.0,1772.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1910.0
BC,Penticton,3850000.0,4262.0,5.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,939000.0,2486.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1912.0
BC,Penticton,949000.0,2303.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Penticton,1199000.0,3082.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Penticton,799900.0,2936.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2004.0
BC,Penticton,350000.0,1112.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,1069000.0,1574.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Penticton,2999000.0,3328.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,539000.0,1203.0,1.0,3.0,SINGLE_FAMILY_HOUSE,1930.0
BC,Penticton,649000.0,1289.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1989.0
BC,Penticton,3495000.0,7516.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Penticton,1375000.0,2204.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1989.0
BC,Penticton,475000.0,1162.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,1790000.0,1976.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,370000.0,1100.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Penticton,2750000.0,1842.0,1.0,2.0,FARM,1940.0
BC,Penticton,1388000.0,3372.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Penticton,435000.0,1817.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,279900.0,1141.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Penticton,879000.0,4000.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1960.0
BC,Penticton,575000.0,1995.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Penticton,568505.0,1152.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,1500000.0,2600.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1996.0
BC,Penticton,1298000.0,3534.0,6.0,4.0,SINGLE_FAMILY_HOUSE,2011.0
BC,Penticton,579000.0,716.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,1250000.0,2508.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,25000000.0,9186.0,11.0,6.0,FARM,2025.0
BC,Penticton,749000.0,2133.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,649900.0,1513.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,679000.0,1723.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,869500.0,3008.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2014.0
BC,Penticton,1300000.0,2861.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1958.0
BC,Penticton,479999.0,1253.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,2550000.0,2500.0,1.0,5.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,463000.0,1088.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2007.0
BC,Penticton,750000.0,1406.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1923.0
BC,Penticton,799000.0,2381.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,359900.0,1117.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1975.0
BC,Penticton,759900.0,2058.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1985.0
BC,Penticton,999000.0,2046.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Penticton,550000.0,651.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Penticton,849900.0,2187.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Penticton,1450000.0,3063.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Penticton,599900.0,1178.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Penticton,2988000.0,2389.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Penticton,3100000.0,1910.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1955.0
BC,Penticton,1400000.0,2603.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,949000.0,2691.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1953.0
BC,Penticton,279900.0,918.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,617500.0,1693.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Penticton,949000.0,2535.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Penticton,339000.0,1167.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Penticton,237000.0,832.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,988988.0,1305.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Penticton,675000.0,1345.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,469000.0,1182.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1998.0
BC,Penticton,575000.0,1193.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2011.0
BC,Penticton,649900.0,1922.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Penticton,1450000.0,3415.0,5.0,4.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Penticton,1550000.0,4467.0,6.0,5.0,SINGLE_FAMILY_HOUSE,2007.0
BC,Penticton,749900.0,1966.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1950.0
BC,Penticton,390000.0,1238.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,775000.0,2513.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2010.0
BC,Penticton,1150000.0,2217.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1979.0
BC,Penticton,629000.0,1307.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Penticton,1100000.0,3374.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Penticton,2300000.0,3809.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Penticton,575000.0,1570.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1930.0
BC,Penticton,989000.0,1946.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1970.0
BC,Penticton,1099000.0,3598.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1995.0
BC,Penticton,499000.0,1462.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2003.0
BC,Penticton,455000.0,819.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1935.0
BC,Penticton,918000.0,2817.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1952.0
BC,Penticton,439000.0,2055.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,1700000.0,4153.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1990.0
BC,Penticton,1549000.0,4128.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Penticton,1229999.0,4376.0,6.0,9.0,SINGLE_FAMILY_HOUSE,1984.0
BC,Penticton,774999.0,1762.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Penticton,775000.0,2059.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1968.0
BC,Penticton,929000.0,1950.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Penticton,459000.0,1040.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Penticton,249900.0,570.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1980.0
BC,Penticton,249000.0,890.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1971.0
BC,Penticton,1175000.0,3016.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Penticton,379000.0,1148.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Penticton,349900.0,928.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Penticton,599000.0,1322.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2014.0
BC,Penticton,524900.0,1664.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1956.0
BC,Penticton,1074000.0,3274.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Penticton,699000.0,1604.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1988.0
